date,basis,contract,category,long,short,spread,net,net_chg,pctile,z,traders_long,traders_short,oi
2024-09-24,futonly,ust5y,dealer,128671,683335,16550,-554664,-63623,7.2,-0.52,23,31,6425290
2024-09-24,futonly,ust5y,asset_mgr,3771233,913988,641082,2857245,-14384,99.3,2.2,156,32,6425290
2024-09-24,futonly,ust5y,lev_money,554714,3642437,116468,-3087723,15447,0.5,-2.18,57,70,6425290
2024-09-24,futonly,ust5y,other_rept,718090,175969,1228,542121,22072,97.2,1.19,28,14,6425290
2024-09-24,futonly,ust5y,nonrept,477254,234233,,243021,40488,99.4,1.75,,,6425290
2024-10-01,futonly,ust5y,dealer,113173,644081,14090,-530908,23756,8.5,-0.38,21,27,6381426
2024-10-01,futonly,ust5y,asset_mgr,3789182,865217,673962,2923965,66720,99.7,2.26,159,30,6381426
2024-10-01,futonly,ust5y,lev_money,522716,3645486,112438,-3122770,-35047,0.3,-2.18,55,69,6381426
2024-10-01,futonly,ust5y,other_rept,688787,175357,1630,513430,-28691,96.2,1.04,27,13,6381426
2024-10-01,futonly,ust5y,nonrept,465448,249165,,216283,-26738,99.2,1.55,,,6381426
2024-10-08,futonly,ust5y,dealer,128748,646551,15276,-517803,13105,9.0,-0.29,19,32,6261504
2024-10-08,futonly,ust5y,asset_mgr,3701730,821137,667633,2880593,-43372,99.3,2.14,159,30,6261504
2024-10-08,futonly,ust5y,lev_money,451552,3510641,142670,-3059089,63681,0.8,-2.06,53,72,6261504
2024-10-08,futonly,ust5y,other_rept,688900,188090,1407,500810,-12620,95.8,0.96,29,14,6261504
2024-10-08,futonly,ust5y,nonrept,463588,268099,,195489,-20794,98.8,1.39,,,6261504
2024-10-15,futonly,ust5y,dealer,139590,569098,15759,-429508,88295,14.1,0.23,21,28,6229963
2024-10-15,futonly,ust5y,asset_mgr,3627901,844134,703922,2783767,-96826,98.8,1.95,159,32,6229963
2024-10-15,futonly,ust5y,lev_money,453254,3507804,143244,-3054550,4539,0.9,-2.01,55,70,6229963
2024-10-15,futonly,ust5y,other_rept,707203,175056,2003,532147,31337,96.8,1.1,33,13,6229963
2024-10-15,futonly,ust5y,nonrept,437087,268943,,168144,-27345,98.5,1.2,,,6229963
2024-10-22,futonly,ust5y,dealer,155126,601812,15521,-446686,-17178,13.3,0.14,21,32,6237556
2024-10-22,futonly,ust5y,asset_mgr,3550041,819049,724681,2730992,-52775,98.7,1.83,159,33,6237556
2024-10-22,futonly,ust5y,lev_money,511949,3544569,150677,-3032620,21930,1.1,-1.95,61,68,6237556
2024-10-22,futonly,ust5y,other_rept,691968,126560,1949,565408,33261,98.6,1.25,32,15,6237556
2024-10-22,futonly,ust5y,nonrept,435644,252738,,182906,14762,98.7,1.28,,,6237556
2024-10-29,futonly,ust5y,dealer,118583,632778,12129,-514195,-67509,9.4,-0.24,12,31,6248417
2024-10-29,futonly,ust5y,asset_mgr,3567157,629015,785533,2938142,207150,99.8,2.12,162,29,6248417
2024-10-29,futonly,ust5y,lev_money,465208,3665251,144641,-3200043,-167423,0.1,-2.1,56,71,6248417
2024-10-29,futonly,ust5y,other_rept,711353,121979,2239,589374,23966,99.1,1.35,33,15,6248417
2024-10-29,futonly,ust5y,nonrept,441574,254852,,186722,3816,98.7,1.29,,,6248417
2024-11-05,futonly,ust5y,dealer,113051,604500,17968,-491449,22746,10.9,-0.1,16,32,6263013
2024-11-05,futonly,ust5y,asset_mgr,3611962,636884,761369,2975078,36936,99.9,2.13,158,32,6263013
2024-11-05,futonly,ust5y,lev_money,445520,3727242,137716,-3281722,-81679,0.1,-2.15,52,68,6263013
2024-11-05,futonly,ust5y,other_rept,761732,116205,1646,645527,56153,99.8,1.6,35,15,6263013
2024-11-05,futonly,ust5y,nonrept,412049,259483,,152566,-34156,97.7,1.05,,,6263013
2024-11-12,futonly,ust5y,dealer,116805,592159,19422,-475354,16095,12.0,0.02,19,30,6429420
2024-11-12,futonly,ust5y,asset_mgr,3725235,753955,702505,2971280,-3798,99.8,2.09,157,35,6429420
2024-11-12,futonly,ust5y,lev_money,441028,3780689,203733,-3339661,-57939,0.1,-2.18,57,72,6429420
2024-11-12,futonly,ust5y,other_rept,803187,87673,1931,715514,69987,99.9,1.91,36,12,6429420
2024-11-12,futonly,ust5y,nonrept,415574,287353,,128221,-24345,96.3,0.88,,,6429420
2024-11-19,futonly,ust5y,dealer,138774,675966,44924,-537192,-61838,7.9,-0.35,15,40,6800137
2024-11-19,futonly,ust5y,asset_mgr,3789495,768318,706307,3021177,49897,99.9,2.12,157,33,6800137
2024-11-19,futonly,ust5y,lev_money,386541,3581649,352788,-3195108,144553,0.4,-1.97,49,77,6800137
2024-11-19,futonly,ust5y,other_rept,838794,249123,112811,589671,-125843,98.9,1.28,37,13,6800137
2024-11-19,futonly,ust5y,nonrept,429703,308251,,121452,-6769,95.9,0.82,,,6800137
2024-11-26,futonly,ust5y,dealer,120611,797042,43271,-676431,-139239,0.3,-1.21,17,35,6339674
2024-11-26,futonly,ust5y,asset_mgr,3564428,685306,690616,2879122,-142055,98.8,1.87,151,31,6339674
2024-11-26,futonly,ust5y,lev_money,376956,3236468,214234,-2859512,335596,1.8,-1.56,50,78,6339674
2024-11-26,futonly,ust5y,other_rept,808887,267695,4633,541192,-48479,96.6,1.03,33,13,6339674
2024-11-26,futonly,ust5y,nonrept,516038,400409,,115629,-5823,95.6,0.77,,,6339674
2024-12-03,futonly,ust5y,dealer,154900,798837,28973,-643937,32494,1.6,-1.0,16,39,6035339
2024-12-03,futonly,ust5y,asset_mgr,3576146,719128,579546,2857018,-22104,98.5,1.8,158,30,6035339
2024-12-03,futonly,ust5y,lev_money,376657,3200517,141228,-2823860,35652,2.0,-1.5,42,79,6035339
2024-12-03,futonly,ust5y,other_rept,765630,274795,2953,490835,-50357,94.8,0.78,31,15,6035339
2024-12-03,futonly,ust5y,nonrept,409306,289362,,119944,4315,95.8,0.79,,,6035339
2024-12-10,futonly,ust5y,dealer,145679,815501,31571,-669822,-25885,0.6,-1.16,16,35,6049139
2024-12-10,futonly,ust5y,asset_mgr,3567782,744823,583410,2822959,-34059,98.3,1.72,156,32,6049139
2024-12-10,futonly,ust5y,lev_money,379624,3156070,140874,-2776446,47414,2.1,-1.42,44,74,6049139
2024-12-10,futonly,ust5y,other_rept,788150,273157,3626,514993,24158,95.6,0.88,32,14,6049139
2024-12-10,futonly,ust5y,nonrept,408423,300107,,108316,-11628,95.2,0.7,,,6049139
2024-12-17,futonly,ust5y,dealer,148008,797802,25879,-649794,20028,1.4,-1.02,17,35,6063191
2024-12-17,futonly,ust5y,asset_mgr,3524070,739225,598451,2784845,-38114,98.1,1.64,158,34,6063191
2024-12-17,futonly,ust5y,lev_money,433550,3159471,155075,-2725921,50525,2.4,-1.35,46,75,6063191
2024-12-17,futonly,ust5y,other_rept,778864,280267,3764,498597,-16396,94.9,0.79,32,13,6063191
2024-12-17,futonly,ust5y,nonrept,395530,303257,,92273,-16043,94.4,0.58,,,6063191
2024-12-24,futonly,ust5y,dealer,133932,873191,22180,-739259,-89465,0.1,-1.58,14,45,6150090
2024-12-24,futonly,ust5y,asset_mgr,3515492,629812,630053,2885680,100835,98.9,1.76,161,34,6150090
2024-12-24,futonly,ust5y,lev_money,491203,3257727,170009,-2766524,-40603,2.3,-1.37,58,68,6150090
2024-12-24,futonly,ust5y,other_rept,788897,277249,3964,511648,13051,95.3,0.85,35,14,6150090
2024-12-24,futonly,ust5y,nonrept,394360,285905,,108455,16182,95.2,0.68,,,6150090
2024-12-31,futonly,ust5y,dealer,146906,885460,23627,-738554,705,0.2,-1.56,13,42,6158218
2024-12-31,futonly,ust5y,asset_mgr,3576834,619667,632354,2957167,71487,99.6,1.83,161,33,6158218
2024-12-31,futonly,ust5y,lev_money,441387,3282494,148312,-2841107,-74583,1.9,-1.43,54,70,6158218
2024-12-31,futonly,ust5y,other_rept,781211,276397,6498,504814,-6834,95.0,0.8,33,14,6158218
2024-12-31,futonly,ust5y,nonrept,401089,283409,,117680,9225,95.5,0.74,,,6158218
2025-01-07,futonly,ust5y,dealer,140832,926523,24739,-785691,-47137,0.1,-1.85,15,37,6177901
2025-01-07,futonly,ust5y,asset_mgr,3589219,614997,646234,2974222,17055,99.7,1.82,166,33,6177901
2025-01-07,futonly,ust5y,lev_money,410305,3222943,166692,-2812638,28469,2.2,-1.38,56,71,6177901
2025-01-07,futonly,ust5y,other_rept,786077,276718,6489,509359,4545,95.2,0.81,37,14,6177901
2025-01-07,futonly,ust5y,nonrept,407314,292566,,114748,-2932,95.3,0.71,,,6177901
2025-01-14,futonly,ust5y,dealer,132635,939239,25750,-806604,-20913,0.1,-1.98,12,42,6121014
2025-01-14,futonly,ust5y,asset_mgr,3556938,631025,673322,2925913,-48309,99.1,1.72,161,34,6121014
2025-01-14,futonly,ust5y,lev_money,389600,3117048,163998,-2727448,85190,2.7,-1.27,54,73,6121014
2025-01-14,futonly,ust5y,other_rept,766245,266123,4720,500122,-9237,94.6,0.76,36,13,6121014
2025-01-14,futonly,ust5y,nonrept,407806,299789,,108017,-6731,94.8,0.65,,,6121014
2025-01-21,futonly,ust5y,dealer,140016,979452,25917,-839436,-32832,0.1,-2.16,13,38,6169526
2025-01-21,futonly,ust5y,asset_mgr,3559236,670504,679783,2888732,-37181,98.6,1.64,156,34,6169526
2025-01-21,futonly,ust5y,lev_money,373191,3069688,179390,-2696497,30951,3.1,-1.22,53,73,6169526
2025-01-21,futonly,ust5y,other_rept,783216,260896,4593,522320,22198,95.8,0.86,39,12,6169526
2025-01-21,futonly,ust5y,nonrept,424184,299303,,124881,16864,96.1,0.77,,,6169526
2025-01-28,futonly,ust5y,dealer,137378,1115567,30260,-978189,-138753,0.1,-3.0,14,40,6338020
2025-01-28,futonly,ust5y,asset_mgr,3664541,566900,698304,3097641,208909,99.9,1.9,155,36,6338020
2025-01-28,futonly,ust5y,lev_money,413239,3142140,195716,-2728901,-32404,2.7,-1.24,59,71,6338020
2025-01-28,futonly,ust5y,other_rept,776216,286430,2361,489786,-32534,94.0,0.69,35,13,6338020
2025-01-28,futonly,ust5y,nonrept,420005,300342,,119663,-5218,95.6,0.72,,,6338020
2025-02-04,futonly,ust5y,dealer,130586,1024294,38364,-893708,84481,0.2,-2.41,15,34,6446832
2025-02-04,futonly,ust5y,asset_mgr,3782243,587279,688068,3194964,97323,99.9,2.0,159,35,6446832
2025-02-04,futonly,ust5y,lev_money,382548,3422236,244139,-3039688,-310787,1.5,-1.56,50,76,6446832
2025-02-04,futonly,ust5y,other_rept,747790,123491,2761,624299,134513,99.5,1.35,36,14,6446832
2025-02-04,futonly,ust5y,nonrept,430333,316200,,114133,-5530,95.0,0.67,,,6446832
2025-02-11,futonly,ust5y,dealer,116623,954096,64702,-837473,56235,0.4,-2.04,15,38,6570886
2025-02-11,futonly,ust5y,asset_mgr,3779824,641001,707256,3138823,-56141,99.8,1.89,161,34,6570886
2025-02-11,futonly,ust5y,lev_money,389612,3445655,319343,-3056043,-16355,1.3,-1.56,53,81,6570886
2025-02-11,futonly,ust5y,other_rept,763557,108922,18538,654635,30336,99.7,1.49,34,14,6570886
2025-02-11,futonly,ust5y,nonrept,411431,311373,,100058,-14075,93.8,0.55,,,6570886
2025-02-18,futonly,ust5y,dealer,110130,982143,136051,-872013,-34540,0.3,-2.25,12,41,6986784
2025-02-18,futonly,ust5y,asset_mgr,3698054,682354,735472,3015700,-123123,99.5,1.69,159,37,6986784
2025-02-18,futonly,ust5y,lev_money,382074,3263234,731291,-2881160,174883,2.0,-1.34,53,82,6986784
2025-02-18,futonly,ust5y,other_rept,740056,107100,20402,632956,-21679,99.5,1.37,34,11,6986784
2025-02-18,futonly,ust5y,nonrept,433254,328737,,104517,4459,94.3,0.58,,,6986784
2025-02-25,futonly,ust5y,dealer,111180,1011696,78507,-900516,-28503,0.2,-2.41,13,39,6686222
2025-02-25,futonly,ust5y,asset_mgr,3550298,576437,851151,2973861,-41839,99.2,1.61,153,35,6686222
2025-02-25,futonly,ust5y,lev_money,345018,3200484,549593,-2855466,25694,2.2,-1.3,48,85,6686222
2025-02-25,futonly,ust5y,other_rept,712881,104080,13564,608801,-24155,98.9,1.24,37,14,6686222
2025-02-25,futonly,ust5y,nonrept,474030,300710,,173320,68803,98.4,1.09,,,6686222
2025-03-04,futonly,ust5y,dealer,128026,840588,53077,-712562,187954,1.1,-1.17,16,41,6195904
2025-03-04,futonly,ust5y,asset_mgr,3684943,576013,613069,3108930,135069,99.7,1.76,156,28,6195904
2025-03-04,futonly,ust5y,lev_money,349815,3493317,222297,-3143502,-288036,0.6,-1.59,44,81,6195904
2025-03-04,futonly,ust5y,other_rept,699927,118328,14046,581599,-27202,98.0,1.08,32,15,6195904
2025-03-04,futonly,ust5y,nonrept,430704,265169,,165535,-7785,98.0,1.02,,,6195904
2025-03-11,futonly,ust5y,dealer,140482,908377,49741,-767895,-55333,0.9,-1.55,17,42,6279229
2025-03-11,futonly,ust5y,asset_mgr,3723895,590111,627292,3133784,24854,99.7,1.77,155,33,6279229
2025-03-11,futonly,ust5y,lev_money,416172,3541563,197754,-3125391,18111,0.8,-1.55,47,84,6279229
2025-03-11,futonly,ust5y,other_rept,692777,105525,15003,587252,5653,98.1,1.1,30,16,6279229
2025-03-11,futonly,ust5y,nonrept,416113,243863,,172250,6715,98.2,1.07,,,6279229
2025-03-18,futonly,ust5y,dealer,141126,827598,40669,-686472,81423,1.4,-0.98,18,41,6319900
2025-03-18,futonly,ust5y,asset_mgr,3722649,647356,655339,3075293,-58491,99.4,1.66,153,32,6319900
2025-03-18,futonly,ust5y,lev_money,395577,3568617,219802,-3173040,-47649,0.5,-1.57,52,78,6319900
2025-03-18,futonly,ust5y,other_rept,698974,103007,15294,595967,8715,98.6,1.13,35,14,6319900
2025-03-18,futonly,ust5y,nonrept,430470,242218,,188252,16002,98.7,1.19,,,6319900
2025-03-25,futonly,ust5y,dealer,127078,812801,33023,-685723,749,1.5,-0.97,18,40,6333096
2025-03-25,futonly,ust5y,asset_mgr,3749322,628005,677732,3121317,46024,99.6,1.7,148,32,6333096
2025-03-25,futonly,ust5y,lev_money,373972,3554533,246192,-3180561,-7521,0.5,-1.56,48,78,6333096
2025-03-25,futonly,ust5y,other_rept,676139,114165,16992,561974,-33993,97.1,0.94,29,13,6333096
2025-03-25,futonly,ust5y,nonrept,432646,249653,,182993,-5259,98.5,1.14,,,6333096
2025-04-01,futonly,ust5y,dealer,146635,805730,40736,-659095,26628,2.4,-0.78,23,39,6521245
2025-04-01,futonly,ust5y,asset_mgr,3902037,653305,655064,3248732,127415,99.9,1.84,156,32,6521245
2025-04-01,futonly,ust5y,lev_money,440718,3780738,204495,-3340020,-159459,0.1,-1.7,57,79,6521245
2025-04-01,futonly,ust5y,other_rept,685455,130232,16663,555223,-6751,96.9,0.9,29,17,6521245
2025-04-01,futonly,ust5y,nonrept,429442,234282,,195160,12167,98.7,1.23,,,6521245
2025-04-08,futonly,ust5y,dealer,120995,916147,39753,-795152,-136057,0.8,-1.79,19,42,6489726
2025-04-08,futonly,ust5y,asset_mgr,3898292,630321,622514,3267971,19239,99.9,1.83,159,31,6489726
2025-04-08,futonly,ust5y,lev_money,426517,3700019,245684,-3273502,66518,0.4,-1.61,58,77,6489726
2025-04-08,futonly,ust5y,other_rept,706722,122059,6774,584663,29440,97.9,1.04,29,14,6489726
2025-04-08,futonly,ust5y,nonrept,422475,206455,,216020,20860,99.1,1.39,,,6489726
2025-04-15,futonly,ust5y,dealer,106704,885005,30498,-778301,16851,1.0,-1.66,18,37,6403165
2025-04-15,futonly,ust5y,asset_mgr,3873555,598236,678108,3275319,7348,99.9,1.81,160,35,6403165
2025-04-15,futonly,ust5y,lev_money,355864,3642930,213438,-3287066,-13564,0.3,-1.6,64,79,6403165
2025-04-15,futonly,ust5y,other_rept,701865,124603,5637,577262,-7401,97.5,0.99,32,14,6403165
2025-04-15,futonly,ust5y,nonrept,437496,224710,,212786,-3234,99.0,1.35,,,6403165
2025-04-22,futonly,ust5y,dealer,136379,911224,32351,-774845,3456,1.1,-1.62,19,37,6661258
2025-04-22,futonly,ust5y,asset_mgr,4058378,622104,630801,3436274,160955,99.9,1.99,164,34,6661258
2025-04-22,futonly,ust5y,lev_money,448393,3893468,202656,-3445075,-158009,0.1,-1.74,63,76,6661258
2025-04-22,futonly,ust5y,other_rept,716740,126665,5930,590075,12813,98.4,1.05,33,13,6661258
2025-04-22,futonly,ust5y,nonrept,429630,236059,,193571,-19215,98.4,1.18,,,6661258
2025-04-29,futonly,ust5y,dealer,129254,899623,36135,-770369,4476,1.2,-1.58,24,32,6859544
2025-04-29,futonly,ust5y,asset_mgr,4172671,563434,659654,3609237,172963,99.9,2.17,166,31,6859544
2025-04-29,futonly,ust5y,lev_money,476651,4101770,221642,-3625119,-180044,0.1,-1.9,57,75,6859544
2025-04-29,futonly,ust5y,other_rept,697163,123709,5728,573454,-16621,97.3,0.95,31,13,6859544
2025-04-29,futonly,ust5y,nonrept,460646,247849,,212797,19226,99.0,1.33,,,6859544
2025-05-06,futonly,ust5y,dealer,129138,879552,48950,-750414,19955,1.4,-1.41,22,36,7102291
2025-05-06,futonly,ust5y,asset_mgr,4263174,652930,650818,3610244,1007,99.9,2.13,163,29,7102291
2025-05-06,futonly,ust5y,lev_money,447593,4117355,370307,-3669762,-44643,0.1,-1.91,54,81,7102291
2025-05-06,futonly,ust5y,other_rept,723384,143198,7828,580186,6732,97.4,0.97,33,12,7102291
2025-05-06,futonly,ust5y,nonrept,461099,231353,,229746,16949,99.3,1.46,,,7102291
2025-05-13,futonly,ust5y,dealer,135915,873572,56742,-737657,12757,1.7,-1.3,26,35,7152021
2025-05-13,futonly,ust5y,asset_mgr,4169407,774923,629389,3394484,-215760,99.6,1.82,161,31,7152021
2025-05-13,futonly,ust5y,lev_money,387479,3876357,466603,-3488878,180884,0.3,-1.69,51,77,7152021
2025-05-13,futonly,ust5y,other_rept,835811,142226,10611,693585,113399,99.8,1.57,33,14,7152021
2025-05-13,futonly,ust5y,nonrept,460064,321598,,138466,-91280,95.8,0.67,,,7152021
2025-05-20,futonly,ust5y,dealer,116714,859746,47320,-743032,-5375,1.5,-1.33,22,35,7225242
2025-05-20,futonly,ust5y,asset_mgr,4098745,767341,639615,3331404,-63080,99.5,1.71,160,29,7225242
2025-05-20,futonly,ust5y,lev_money,394327,3866964,578599,-3472637,16241,0.4,-1.65,60,81,7225242
2025-05-20,futonly,ust5y,other_rept,895047,188784,15250,706263,12678,99.8,1.61,35,15,7225242
2025-05-20,futonly,ust5y,nonrept,439625,261623,,178002,39536,97.7,1.0,,,7225242
2025-05-27,futonly,ust5y,dealer,127845,856522,54035,-728677,14355,1.9,-1.2,23,39,7037906
2025-05-27,futonly,ust5y,asset_mgr,4005028,780545,702507,3224483,-106921,99.1,1.56,156,29,7037906
2025-05-27,futonly,ust5y,lev_money,327112,3783154,317924,-3456042,16595,0.5,-1.61,58,80,7037906
2025-05-27,futonly,ust5y,other_rept,902787,182021,14126,720766,14503,99.9,1.67,32,15,7037906
2025-05-27,futonly,ust5y,nonrept,586542,347072,,239470,61468,99.3,1.52,,,7037906
2025-06-03,futonly,ust5y,dealer,115919,855917,35605,-739998,-11321,1.6,-1.28,20,42,6810389
2025-06-03,futonly,ust5y,asset_mgr,4089691,762741,633148,3326950,102467,99.4,1.66,153,34,6810389
2025-06-03,futonly,ust5y,lev_money,371597,3834359,251272,-3462762,-6720,0.5,-1.6,58,79,6810389
2025-06-03,futonly,ust5y,other_rept,892443,189149,7985,703294,-17472,99.6,1.55,33,14,6810389
2025-06-03,futonly,ust5y,nonrept,412729,240213,,172516,-66954,97.2,0.93,,,6810389
2025-06-10,futonly,ust5y,dealer,134662,835445,32465,-700783,39215,2.2,-0.95,23,36,6788814
2025-06-10,futonly,ust5y,asset_mgr,4077183,792406,641324,3284777,-42173,99.3,1.59,159,35,6788814
2025-06-10,futonly,ust5y,lev_money,347220,3825676,240656,-3478456,-15694,0.4,-1.6,55,83,6788814
2025-06-10,futonly,ust5y,other_rept,894335,167427,6329,726908,23614,99.9,1.66,34,13,6788814
2025-06-10,futonly,ust5y,nonrept,414640,247086,,167554,-4962,96.9,0.88,,,6788814
2025-06-17,futonly,ust5y,dealer,140317,854690,34740,-714373,-13590,2.1,-1.04,23,39,6949193
2025-06-17,futonly,ust5y,asset_mgr,4109678,825543,648784,3284135,-642,99.2,1.57,159,34,6949193
2025-06-17,futonly,ust5y,lev_money,424105,3914071,237968,-3489966,-11510,0.3,-1.59,62,81,6949193
2025-06-17,futonly,ust5y,other_rept,925257,168182,4489,757075,30167,99.9,1.79,36,11,6949193
2025-06-17,futonly,ust5y,nonrept,423855,260726,,163129,-4425,96.6,0.83,,,6949193
2025-06-24,futonly,ust5y,dealer,149468,899510,45579,-750042,-35669,1.5,-1.32,22,36,7075063
2025-06-24,futonly,ust5y,asset_mgr,4098396,797745,649195,3300651,16516,99.3,1.57,155,32,7075063
2025-06-24,futonly,ust5y,lev_money,460583,4008575,264868,-3547992,-58026,0.3,-1.63,66,74,7075063
2025-06-24,futonly,ust5y,other_rept,928542,162313,5723,766229,9154,99.9,1.82,37,10,7075063
2025-06-24,futonly,ust5y,nonrept,472709,241555,,231154,68025,99.2,1.44,,,7075063
2025-07-01,futonly,ust5y,dealer,141169,865701,49771,-724532,25510,2.2,-1.1,21,39,7120675
2025-07-01,futonly,ust5y,asset_mgr,4605232,841863,652160,3763369,462718,99.9,2.11,164,33,7120675
2025-07-01,futonly,ust5y,lev_money,472959,4030243,261169,-3557284,-9292,0.3,-1.62,65,74,7120675
2025-07-01,futonly,ust5y,other_rept,484083,172955,7189,311128,-455101,88.8,-0.64,35,12,7120675
2025-07-01,futonly,ust5y,nonrept,446943,239624,,207319,-23835,98.5,1.21,,,7120675
2025-07-08,futonly,ust5y,dealer,124147,846036,54815,-721889,2643,2.3,-1.06,22,34,7008745
2025-07-08,futonly,ust5y,asset_mgr,4590227,861485,627980,3728742,-34627,99.8,2.03,164,36,7008745
2025-07-08,futonly,ust5y,lev_money,425459,3925367,253702,-3499908,57376,0.5,-1.54,54,78,7008745
2025-07-08,futonly,ust5y,other_rept,485963,170616,8643,315347,4219,88.9,-0.63,35,11,7008745
2025-07-08,futonly,ust5y,nonrept,437809,260101,,177708,-29611,97.3,0.93,,,7008745
2025-07-15,futonly,ust5y,dealer,117837,854708,31991,-736871,-14982,2.1,-1.17,20,39,7028838
2025-07-15,futonly,ust5y,asset_mgr,4578018,862406,683655,3715612,-13130,99.7,1.99,165,36,7028838
2025-07-15,futonly,ust5y,lev_money,432728,3911482,253885,-3478754,21154,0.8,-1.5,58,80,7028838
2025-07-15,futonly,ust5y,other_rept,491192,152016,9181,339176,23829,88.9,-0.52,35,10,7028838
2025-07-15,futonly,ust5y,nonrept,430351,269514,,160837,-16871,96.1,0.76,,,7028838
2025-07-22,futonly,ust5y,dealer,141049,806017,40069,-664968,71903,3.7,-0.59,22,39,6981781
2025-07-22,futonly,ust5y,asset_mgr,4469756,898070,692738,3571686,-143926,99.4,1.78,161,38,6981781
2025-07-22,futonly,ust5y,lev_money,451194,3847034,254684,-3395840,82914,1.4,-1.4,54,78,6981781
2025-07-22,futonly,ust5y,other_rept,477282,168051,7899,309231,-29945,88.4,-0.7,34,9,6981781
2025-07-22,futonly,ust5y,nonrept,447110,267219,,179891,19054,97.4,0.93,,,6981781
2025-07-29,futonly,ust5y,dealer,149384,850258,42689,-700874,-35906,2.7,-0.87,22,40,6994626
2025-07-29,futonly,ust5y,asset_mgr,4477556,801257,673659,3676299,104613,99.6,1.88,161,38,6994626
2025-07-29,futonly,ust5y,lev_money,479460,3856597,312238,-3377137,18703,1.5,-1.37,58,84,6994626
2025-07-29,futonly,ust5y,other_rept,415316,176312,4150,239004,-70227,87.7,-1.1,32,11,6994626
2025-07-29,futonly,ust5y,nonrept,440174,277466,,162708,-17183,96.1,0.76,,,6994626
2025-08-05,futonly,ust5y,dealer,181717,869950,64456,-688233,12641,3.0,-0.76,24,38,7132049
2025-08-05,futonly,ust5y,asset_mgr,4424130,812576,728735,3611554,-64745,99.5,1.77,163,38,7132049
2025-08-05,futonly,ust5y,lev_money,583546,3897999,319656,-3314453,62684,1.8,-1.29,71,76,7132049
